	ID	text	reg_name	sex	titles	titles_norm	titles_ref	titles_ref_norm	prof	prof_norm	staff	staff_norm	off	off_norm	off_corresp	fn_role	catchword	event_ref	collection	xml	date	from	to	dead	earliest possible death	year	fromyear	toyear
0	pe__niklas_teschler_QGW_II_II_2951	Niclas Teschler, statrichter zu Wienn	Niklas Teschler	m	 	 	 	 	 	 	 	 	statrichter	Richter_Stadt	org__wien	none	 	ev__QGW_II_II_2951	Vienna_1448	2951.xml	1448-11-04			False	 	1448		
1	pe__sophia_QGW_II_II_2951	fraun Sophein, Hainreichs des Weitracher seligen tochter und Hannsen des Scharner hausfrauen	Sophia Weitraherin Scharnerin	f	fraun	Frau	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_2951	Vienna_1448	2951.xml	1448-11-04			False	 	1448		
2	pe__heinrich_weitraher_QGW_II_II_2951	Hainreichs des Weitracher seligen	Heinrich Weitraher	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_2951	Vienna_1448	2951.xml	1448-11-04			True	1448-11-04	1448		
3	pe__johann_scharner_QGW_II_II_2951	Hannsen des Scharner	Johann Scharner	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_2951	Vienna_1448	2951.xml	1448-11-04			False	 	1448		
4	pe__philipp_scharner_QGW_II_II_2951	Schwager den edeln Philipp Scharner, vertreten wird	Philipp Scharner	m	edeln	edel	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_2951	Vienna_1448	2951.xml	1448-11-04			False	 	1448		
5	pe__johann_steger_QGW_II_II_3264	Hanns Steger, ritter burgermaister und münssmaister	Johann Steger	m	ritter	Ritter	 	 	 	 	 	 	burgermaister; münssmaister	Buergermeister; Muenzmeister	org__wien; org__oesterreich-herzogtum	issuer	 	ev__QGW_II_II_3236	Vienna_1448	3236.xml	1448-01-09			False	 	1448		
6	pe__albrecht_schweinbarther_QGW_II_II_3236	edeln vesten ritter hern Albrechten Sweinbarter	Albrecht Schweinbarter von Schweinbarth	m	edeln; vesten; ritter; hern	edel; festen; Ritter; Herr	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3236	Vienna_1448	3236.xml	1448-01-09			False	 	1448		
7	pe__stephan_weiss_QGW_II_II_3237	Stephan Weiss, gesessen zu Allttunau	Stephan Weiss gesessen zu Alttunau 	m	 	 	gesessen zu Allttunau	gesessen_zu	 	 	 	 	 	 	 	issuer	 	ev__QGW_II_II_3237	Vienna_1448	3237.xml	1448-01-20			False	 	1448		
8	pe__katharina_QGW_II_II_3237	Kathrei, sein hausfrau	Katharina Weissin 	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__QGW_II_II_3237	Vienna_1448	3237.xml	1448-01-20			False	 	1448		
9	pe__wolfhard_resch_QGW_II_II_3237	Wiener Bürger Wolfharten Reschn	Wolfhard Resch 	m	 	 	Bürger	Buerger_in	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3237	Vienna_1448	3237.xml	1448-01-20			False	 	1448		
10	pe__stephan_weiss_QGW_II_II_3237	sie	Stephan Weiss gesessen zu Alttunau 	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__QGW_II_II_3237	Vienna_1448	3237.xml	1448-01-20			False	 	1448		
11	pe__katharina_QGW_II_II_3237	sie	Katharina Weissin 	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__QGW_II_II_3237	Vienna_1448	3237.xml	1448-01-20			False	 	1448		
12	pe__wolfhard_resch_QGW_II_II_3237	ihm	Wolfhard Resch 	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3237	Vienna_1448	3237.xml	1448-01-20			False	 	1448		
13	pe__johann_goldner_QGW_II_II_3237	Hanns Goldner, pharrer sand Philipps und sand Jacobs capellen im Chöllnerhof	Johann Goldner	m	 	 	 	 	 	 	 	 	pharrer	Pfarrer	org__wien-st_philipp_und_st_jakob_kapelle	other	laut des von	ev__QGW_II_II_3237	Vienna_1448	3237.xml	1448-01-20			False	 	1448		
14	pe__georg_koler_QGW_II_II_3237	Jorign Choler, burger zu Wienn	Georg Koler der Koler 	m	 	 	burger	Buerger_in	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3237	Vienna_1448	3237.xml	1448-01-20			False	 	1448		
15	pe__wolfgang_charner_QGW_II_II_3237	Wolfgangs Karner	Wolfgang Charner	m	 	 	 	 	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3237	Vienna_1448	3237.xml	1448-01-20			False	 	1448		
16	pe__magdalena_QGW_II_II_3238	Magdalen, Ulrichs Flöderl, des slosser seligen tochter und Micheln des Ursperger, amptman zu Sannd Pölten eliche hausfrau	Magdalena Flöderlin Urspergerin 	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__QGW_II_II_3238	Vienna_1448	3238.xml	1448-02-09			False	 	1448		
17	pe__ulrich_floederl_QGW_II_II_3238	Ulrichs Flöderl, des slosser seligen	Ulrich Flöderl der Schlosser 	m	 	 	 	 	slosser	Schlosser	 	 	 	 	 	none	 	ev__QGW_II_II_3238	Vienna_1448	3238.xml	1448-02-09			True	1448-02-09	1448		
18	pe__michael_ursperger_QGW_II_II_3238	Micheln des Ursperger, amptman zu Sannd Pölten	Michael Ursperger 	m	 	 	 	 	 	 	 	 	amptman	Amtmann	org__st_poelten	none	 	ev__QGW_II_II_3238	Vienna_1448	3238.xml	1448-02-09			False	 	1448		
19	pe__magdalena_QGW_II_II_3238	sie	Magdalena Flöderlin Urspergerin 	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__QGW_II_II_3238	Vienna_1448	3238.xml	1448-02-09			False	 	1448		
20	pe__leonhard_floederl_QGW_II_II_3238	ihrem Bruder Linhart Flöderl	Leonhard Flöderl 	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3238	Vienna_1448	3238.xml	1448-02-09			False	 	1448		
21	pe__michael_ursperger_QGW_II_II_3238	Michel der Ursperger burger zu Sand Pölten	Michael Ursperger 	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3238	Vienna_1448	3238.xml	1448-02-09			False	 	1448		
22	pe__peter_schueter_QGW_II_II_3238	Peter Schüter, burger zu Sand Pölten	Peter Schüter 	m	 	 	burger	Buerger_in	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3238	Vienna_1448	3238.xml	1448-02-09			False	 	1448		
23	pe__jakob_tuerkch_QGW_II_II_3239	Jacob Türkch, vicari zu sannd Stephan zu Wienn	Jacob Türkch 	m	 	 	 	 	 	 	 	 	vicari	Vikar	org__wien-st_stephan	issuer	 	ev__QGW_II_II_3239	Vienna_1448	3239.xml	1448-02-13			False	 	1448		
24	pe__peter_volczian_QGW_II_II_3239	meister Peter Volczian, lerer in der ercznei geschefftherren burger	Peter Volczian Lehrer der Ercznei 	m	meister	Meister_in	burger	Buerger_in	lerer in der ercznei	Lehrer_Medizin	 	 	 	 	 	recipient	 	ev__QGW_II_II_3239	Vienna_1448	3239.xml	1448-02-13			False	 	1448		
25	pe__niklas_reich_QGW_II_II_3239	Niclas Reich, der apateker burger zu Wienn, Arnolten von Ach des haubner geschefftherren	Niklas Reich der Apotheker 	m	 	 	burger	Buerger_in	apateker	Apotheker	 	 	 	 	 	recipient	 	ev__QGW_II_II_3239	Vienna_1448	3239.xml	1448-02-13			False	 	1448		
26	pe__arnold_von_ach_QGW_II_II_3239	Arnolten von Ach des haubner	Arnold von Ach der Haubner 	m	 	 	von Ach	von	haubner	Haubner	 	 	 	 	 	none	 	ev__QGW_II_II_3239	Vienna_1448	3239.xml	1448-02-13			False	 	1448		
27	pe__ulrich_hirssauer_QGW_II_II_3239	Ulrichs Hirssauer, statschreiber burger	Ulrich Hirssauer 	m	 	 	burger	Buerger_in	 	 	 	 	statschreiber	Schreiber_Stadt	org__wien	witness	 	ev__QGW_II_II_3239	Vienna_1448	3239.xml	1448-02-13			False	 	1448		
28	pe__johann_ravensburger_QGW_II_II_3264	Hannsen Ravenspurger, urteilschreiber burger zu Wienn	Johann Ravensburger 	m	 	 	burger	Buerger_in	 	 	 	 	urteilschreiber	Schreiber_Urteil	org__wien	witness	 	ev__QGW_II_II_3239	Vienna_1448	3239.xml	1448-02-13			False	 	1448		
29	pe__peter_vischel_QGW_II_II_3240	Peter Vischel, hern Lienharts Orthaber, capplan sand Jacobs altar, gelegen in der heiligen Drivaltikait cappelln, die da ligt am Alten Kienmarkt zu Wienn pergmaister der zu dem Altar gehörigen Gründe	Peter Vischel	m	 	 	 	 	 	 	 	 	pergmaister	Bergmeister	org__wien-dreifaltigkeitskapelle-altar_st_jakob	issuer	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
30	pe__leonhard_orthaber_QGW_II_II_3240	hern Lienharts Orthaber, capplan sand Jacobs altar, gelegen in der heiligen Drivaltikait cappelln, die da ligt am Alten Kienmarkt zu Wienn	Leonhard Orthaber 	m	hern	Herr	 	 	 	 	 	 	capplan	Kaplan	org__wien-dreifaltigkeitskapelle-altar_st_jakob	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
31	pe__benedikt_kunter_QGW_II_II_3240	Vollmachtträger Benedict Kunter	Benedikt Kunter 	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
32	pe__jakob_paugker_QGW_II_II_3240	geschworenen Vierern Jacob Paugker mitburger	Jakob Paugker gesessen in der Landstrass 	m	 	 	mitburger	Buerger_in	 	 	 	 	geschworenen	Geschworener	org__wien	other	vorgenommenen Beschau	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
33	pe__johann_schonhauer_QGW_II_II_3240	geschworenen Hanns Schonhauer mitburger	Johann Schonhauer 	m	 	 	mitburger	Buerger_in	 	 	 	 	geschworenen	Geschworener	org__wien	other	vorgenommenen Beschau	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
34	pe__peter_hagker_QGW_II_II_3240	geschworenen Peter Hagker mitburger	Peter Hagker 	m	 	 	mitburger	Buerger_in	 	 	 	 	geschworenen	Geschworener	org__wien	other	vorgenommenen Beschau	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
35	pe__georg_hoppaur_QGW_II_II_3240	geschworenen Jorg Hoppaur, alle vier mitburger ze Wienn	Georg Hoppaur 	m	 	 	mitburger	Buerger_in	 	 	 	 	geschworenen	Geschworener	org__wien	other	vorgenommenen Beschau	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
36	pe__michael_oberndorfer_QGW_II_II_3240	Micheln des Oberndorffer nicht erben da wern	Michael Oberndorfer	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			True	1448-02-14	1448		
37	pe__johann_smogel_QGW_II_II_3240	Hannsen des Smogel	Johann Smodel	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
38	pe__niklas_maurer_QGW_II_II_3240	Niclasen, des maurer nicht erben da wern	Niklas der Mauerer	m	 	 	 	 	maurer	Maurer	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			True	1448-02-14	1448		
39	pe__katharina_QGW_II_II_3240	Kathrein, seiner hausfraun nicht erben da wern	Katharina	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			True	1448-02-14	1448		
40	pe__martin_litschauer_QGW_II_II_3240	Mertten des Litschauer von Erdpurkch	Martin Litschauer von Erdburg	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
41	pe__thomas_seefelder_QGW_II_II_3240	Thomans des Sevelder	Thomas Seefelder	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
42	pe__wolfgang_swarcz_QGW_II_II_3240	Wolfgangs des Swarcz	Wolfgang Swarcz	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
43	pe__stephan_duering_QGW_II_II_3240	Stephans des Du/ering	Stephan Düring	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
44	pe__jakob_flachenauer_QGW_II_II_3240	Jacoben des Flachenauer	Jakob Flachernauer	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
45	pe__stephan_reicher_QGW_II_II_3240	Stephans Reicher	Stephan Reicher Rayer Reicher	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
46	pe__dorothea_QGW_II_II_3240_b	Dorothen, seiner hausfraun	Dorothea Reicherin	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
47	pe__konrad_knoebel_QGW_II_II_3240	Kuntzen Kno/ebel	Konrad Knöbel	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
48	pe__dorothea_QGW_II_II_3240_a	Dorothen, seiner hausfrau	Dorothea Knöbelin	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
49	pe__thomas_mair_QGW_II_II_3240	Thomans des Mair	Thomas Mair	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
50	pe__georg_seefelder_QGW_II_II_3240	Jorgen des Sevelder	Georg Seefelder	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
51	pe__agnes_QGW_II_II_3240	Agnesen, seiner hausfraun	Agnes Seefelderin	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
52	pe__veit_frechinger_QGW_II_II_3240	Veiten des Frechinger	Veit Frechinger	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
53	pe__albrecht_amberger_QGW_II_II_3240	Albrechts des Amberger	Albrecht Amberger	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
54	pe__johann_reisner_QGW_II_II_3240	Hannsen, des reisner	Johann der Reisner	m	 	 	 	 	reisner	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
55	pe__elisabeth_QGW_II_II_3240	Elspeten, seiner hausfraun	Elisabeth	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
56	pe__friedrich_krevogl_QGW_II_II_3240	Fridreichen des Kre/avogl	Friedrich Krevogl	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
57	pe__georg_prunntaler_QGW_II_II_3240	Jorgen des Prunntaler, burger und kirchmaister sand Michels kirchen ze Wienn	Georg Prunntaler 	m	 	 	burger	Buerger_in	 	 	 	 	kirchmaister	Kirchmeister	org__wien-st_michael	witness	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
58	pe__ulrich_menkchover_QGW_II_II_3240	Ulreichs Menkchover	Ulrich Menkchover 	m	 	 	 	 	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3240	Vienna_1448	3240.xml	1448-02-14			False	 	1448		
59	pe__leonhard_von_laymimg_QGW_II_II_3241	Leonart, bischove ze Passau	Leonhard von Layming	m	 	 	 	 	 	 	 	 	bischove	Bischhof	org__passau-dioezese	issuer	 	ev__QGW_II_II_3241	Vienna_1448	3241.xml	1448-02-22			False	 	1448		
60	pe__sigmund_obrecht_von_lengenfeld_QGW_II_II_3242	Maister Sigmund Obrecht von Lengenveld priester priester Passauer bistumbs, Lehnsherr Kaplan	Sigmund Obrecht von Lengenfeld 	m	Maister	Meister_in	von Lengenveld; priester	von; Priester	priester	Priester	 	 	Lehnsherr; Kaplan	Lehensherr_in; Kaplan	org__wien-st_peter-altar_st_bartholomaeus-messe_schrot; org__wien-st_peter-altar_st_bartholomaeus-messe_schrot	issuer	 	ev__QGW_II_II_3242	Vienna_1448	3242.xml	1448-02-22			False	 	1448		
61	pe__sigmund_obrecht_von_lengenfeld_QGW_II_II_3242	dem	Sigmund Obrecht von Lengenfeld 	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3242	Vienna_1448	3242.xml	1448-02-22			False	 	1448		
62	pe__stephan_von_eggenburg_QGW_II_II_3242	magister Stephan von Egenburg, lerer in der heiligen geschrift korherr dacz sannd Stephan zu Wienn geschefftherren	Stephan von Eggenburg 	m	magister	Magister	korherr	Kanoniker	lerer in der heiligen geschrift	Lehrer_Schrift_geistlich	 	 	 	 	 	issuer	 	ev__QGW_II_II_3242	Vienna_1448	3242.xml	1448-02-22			False	 	1448		
63	pe__jakob_rechwein_QGW_II_II_3242	Jacob Rechwein burger geschefftherren	Jakob Rechwein 	m	 	 	burger	Buerger_in	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3242	Vienna_1448	3242.xml	1448-02-22			False	 	1448		
64	pe__ulrich_kerner_QGW_II_II_3242	Ulrich Kerner, baid burger daselbs, Ulrichs Schrots seligen geschefftherren	Ulrich Kerner 	m	 	 	burger	Buerger_in	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3242	Vienna_1448	3242.xml	1448-02-22			False	 	1448		
65	pe__ulrich_schrot_QGW_II_II_3242	Ulrichs Schrots seligen	Ulrich Schrot 	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3242	Vienna_1448	3242.xml	1448-02-22			True	1448-02-22	1448		
66	pe__johann_sorger_QGW_II_II_3242	Hannsen des Sarger, burger zu Wienn	Johann Sorger Sarger 	m	 	 	burger	Buerger_in	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3242	Vienna_1448	3242.xml	1448-02-22			False	 	1448		
67	pe__ulrich_hirssauer_QGW_II_II_3239	Ulrichen Hirssauer, statschreiber daselbs	Ulrich Hirssauer 	m	 	 	 	 	 	 	 	 	statschreiber	Schreiber_Stadt	org__wien	witness	 	ev__QGW_II_II_3242	Vienna_1448	3242.xml	1448-02-22			False	 	1448		
68	pe__johann_steger_QGW_II_II_3264	Hanns Steger, ritter burgermaister und münssmaister	Johann Steger	m	ritter	Ritter	 	 	 	 	 	 	burgermaister; münssmaister	Buergermeister; Muenzmeister	org__wien; org__oesterreich-herzogtum	issuer	 	ev__QGW_II_II_3243	Vienna_1448	3243.xml	1448-02-22			False	 	1448		
69	pe__albrecht_schweinbarther_QGW_II_II_3236	edeln vesten ritter hern Albrechten Sweinbarter	Albrecht Schweinbarter von Schweinbarth	m	edeln; vesten; ritter; hern	edel; festen; Ritter; Herr	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3243	Vienna_1448	3243.xml	1448-02-22			False	 	1448		
70	pe__jakob_moshaimer_QGW_II_II_3245	Jacob Moshaimer, Kaplan der von Jörg am Kienmarkcht auf sand Veits altar hincz sand Steffan zu Wienn gestifteten Messe Messe	Jakob Moshaimer 	m	 	 	 	 	 	 	 	 	Kaplan	Kaplan	org__wien-st_stephan-altar_st_veit-messe_kienmarkt	issuer	 	ev__QGW_II_II_3245	Vienna_1448	3245.xml	1448-03-14			False	 	1448		
71	pe__georg_am_kienmarkt_QGW_II_II_3245	Jörg am Kienmarkcht	Georg am Kienmarkt am Kienmarkt	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__QGW_II_II_3245	Vienna_1448	3245.xml	1448-03-14			False	 	1448		
72	pe__leonhard_stengel_QGW_II_II_3245	Linharten Ste/angl, dem ledrer mitburger zu Wienn	Leonhard Stengel der Lederer 	m	 	 	mitburger	Buerger_in	ledrer	Gerber	 	 	 	 	 	recipient	 	ev__QGW_II_II_3245	Vienna_1448	3245.xml	1448-03-14			False	 	1448		
73	pe__jakob_moshaimer_QGW_II_II_3245	Moshaimer	Jakob Moshaimer 	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__QGW_II_II_3245	Vienna_1448	3245.xml	1448-03-14			False	 	1448		
74	pe__johann_spannberger_QGW_II_II_3245	Hannsen des Spannberger	Johann Spannberger 	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__QGW_II_II_3245	Vienna_1448	3245.xml	1448-03-14			False	 	1448		
75	pe__johann_spannberger_QGW_II_II_3245	Hannsen des Spannberger	Johann Spannberger 	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3245	Vienna_1448	3245.xml	1448-03-14			False	 	1448		
76	pe__christoph_oeczestorffer_QGW_II_II_3245	Kristoffen O/eczestorffer burger	Christoph Öczestorffer 	m	 	 	burger	Buerger_in	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3245	Vienna_1448	3245.xml	1448-03-14			False	 	1448		
77	pe__ulrich_volkchl_QGW_II_II_3245	Ulreichs des Vo/elkchl, baid burger zu Wienn	Ulrich Volkchl 	m	 	 	burger	Buerger_in	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3245	Vienna_1448	3245.xml	1448-03-14			False	 	1448		
78	pe__stephan_von_eggenburg_QGW_II_II_3242	Maister Stephan von Egenburg, lerer in der heiligen geschrift korherr dacz sannd Stephan zu Wienn Geschäftsherren	Stephan von Eggenburg 	m	Maister	Meister_in	korherr	Kanoniker	lerer in der heiligen geschrift	Lehrer_Schrift_geistlich	 	 	 	 	 	issuer	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
79	pe__jakob_rechwein_QGW_II_II_3242	Jacob Re/achwein, hu/ebschreiber burger Geschäftsherren	Jakob Rechwein 	m	 	 	burger	Buerger_in	 	 	 	 	hu/ebschreiber	Schreiber_Hub	org__oesterreich-herzogtum	issuer	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
80	pe__ulrich_kerner_QGW_II_II_3242	Ulrich Ke/arner, baid burger daselbs Geschäftsherren	Ulrich Kerner 	m	 	 	burger	Buerger_in	 	 	 	 	 	 	 	issuer	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
81	pe__sigmund_obrecht_von_lengenfeld_QGW_II_II_3242	maister Sigmunden Obrecht von Lengenfeld priester priester Passauer bistumbs	Sigmund Obrecht von Lengenfeld 	m	maister	Meister_in	von Lengenfeld; priester	von; Priester	priester	Priester	 	 	 	 	 	other	und verleihen sie	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
82	pe__susanne_schweinbarthin_QGW_II_II_3246	der erwirdigen geistlichen frauen swester Susannen der Sweinbarterin, abbtessin dacz sand Claren zu Wienn	Susanne Schweinbartin 	f	erwirdigen; swester	ehrwuerdig; Schwester	 	 	geistlichen frauen	Nonne	 	 	abbtessin	Abt_in	org__wien-st_klara	other	mit handen	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
83	pe__susanne_schweinbarthin_QGW_II_II_3246	egenanten abbtessin	Susanne Schweinbartin 	f	 	 	 	 	 	 	 	 	 	 	 	other	mit handen	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
84	pe__andreas_giger_QGW_II_II_3246	ersamen geistlichen herren bruder Andre Giger, diezeit comenteur des hauss zu sand Johannis in der Kernerstrass zu Wienn	Andreas Giger 	m	ersamen; herren; bruder	ehrsam; Herr; Bruder	 	 	geistlichen	Geistlicher	 	 	comenteur	Komtur	org__wien-st_johann_in_der_kaerntnerstrasse	other	mit handen	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
85	pe__simon_heundl_QGW_II_II_3246	ersamen geistlichen herren herrn Simons Heundl, korherr Unser Frauen gotshaus zu Klosterneunburg, diezeit pharrer zu der Heiligenstat	Simon Heundl 	m	ersamen; herren; herrn	ehrsam; Herr; Herr	korherr	Kanoniker	geistlichen	Geistlicher	 	 	pharrer	Pfarrer	org__heiligenstadt-pfarre	other	mit handen	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
86	pe__hermann_eibensteiner_zu_nussdorf_QGW_II_II_3246	edeln Hermann Eibenstainer zu Nustorff	Hermann Eibensteiner zu Nussdorf 	m	edeln	edel	zu Nustorff	zu	 	 	 	 	 	 	 	other	mit handen	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
87	pe__hermann_eibensteiner_zu_nussdorf_QGW_II_II_3246	obgenanten Eibenstainer	Hermann Eibensteiner zu Nussdorf 	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
88	pe__hermann_eibensteiner_zu_nussdorf_QGW_II_II_3246	benanten Eibenstainer	Hermann Eibensteiner zu Nussdorf 	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
89	pe__jakob_rechwein_QGW_II_II_3242	Jacob Rechwein	Jakob Rechwein 	m	 	 	 	 	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
90	pe__ulrich_kerner_QGW_II_II_3242	Ulrich Kerner	Ulrich Kerner 	m	 	 	 	 	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
91	pe__susanne_schweinbarthin_QGW_II_II_3246	die Aebtissin von St. Clara	Susanne Schweinbartin 	f	 	 	 	 	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
92	pe__andreas_giger_QGW_II_II_3246	der Comthur von St. Johann	Andreas Giger 	m	 	 	 	 	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
93	pe__simon_heundl_QGW_II_II_3246	der Pfarrer von Heiligenstadt	Simon Heundl 	m	 	 	 	 	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
94	pe__hermann_eibensteiner_zu_nussdorf_QGW_II_II_3246	Herman der Eibenstainer zu Nustorff	Hermann Eibensteiner zu Nussdorf 	m	 	 	 	 	 	 	 	 	 	 	 	witness	 	ev__QGW_II_II_3246	Vienna_1448	3246.xml	1448-03-27			False	 	1448		
